"File exported from UTC Confirmations Portal on December 14, 2018, 14:00 EST"

Supplier Code:,0000164499
Supplier Name:,TRIPLE INC
User Email:,pkarchner@tripleinc.com
* Date Format MM/DD/YYYY

** INSTRUCTIONS:,"Please only edit Columns K-M below ""row 12"". All columns must be present and do not duplicate or delete columns. Only ""rows 10"" and above may be removed. Additional columns will be ignored as long as they don't duplicate a required column header. Naming of the column header row cannot be modified. The ordering of columns is flexible. When importing your file back into the Confirmations screen, please make sure all cells have a value matching the exported format. Date format can be MM/DD/YYYY, MM/DD/YY, M/D/YY."
** REASON CODES:,Capacity Issue,Import/ Export Control,Input Material (Vendor Supplied),Machine Down Time,Producibility Technical,Quality,Supplier Other,Natural Disaster,Commercial Issues  (Ex: PO terms/pricing),UTC Supplied Input Material,UTC Receiving/ Shipping,UTC Schedule under lead time / change,UTC Transportation / Logistics,UTC Engineering,UTC Other

PRIORITY,PRODUCT_ID,OPEN_QTY,ORDER_ID,ITEM_ID,SCH_LINE,LOCATION,REQ_DATE,OTD_DATE,COMMIT_STAT,COMMIT_DATE,REASON_CODE,COMMENTS
,817176-108,2.0,H117214A,1580,2085,2701,03/25/2019,03/25/2019,COMMITTED,03/25/2019,UTC Schedule under lead time / change,
,817176-108,7.0,H117214A,1580,2084,2701,12/04/2019,12/04/2019,COMMITTED,12/04/2019,UTC Schedule under lead time / change,
,817176-108,4.0,H117214A,1580,2081,2701,06/14/2021,06/14/2021,COMMITTED,06/14/2021,UTC Schedule under lead time / change,
,817176-108,4.0,H117214A,1580,1948,2701,11/09/2020,11/09/2020,COMMITTED,11/09/2020,UTC Schedule under lead time / change,
LATE,817176-108,1.0,H117214A,1580,1947,2701,11/18/2019,11/18/2019,COMMITTED,12/04/2019,UTC Schedule under lead time / change,
,817176-108,4.0,H117214A,1580,1946,2701,03/28/2019,03/28/2019,COMMITTED,03/28/2019,,
,817176-108,4.0,H117214A,1580,1944,2701,02/06/2019,02/06/2019,COMMITTED,02/06/2019,,
,817176-108,4.0,H117214A,1580,1943,2701,02/06/2019,02/06/2019,COMMITTED,02/06/2019,UTC Schedule under lead time / change,
,817176-101,3.0,H117214A,1630,4,2710,05/07/2019,05/07/2019,COMMITTED,05/07/2019,,
,817176-101,3.0,H117214A,1630,3,2710,04/03/2019,04/03/2019,COMMITTED,04/03/2019,,
,817176-101,3.0,H117214A,1630,2,2710,02/13/2019,02/13/2019,COMMITTED,02/13/2019,,
,817176-101,3.0,H117214A,1630,1,2710,02/05/2019,02/05/2019,COMMITTED,02/05/2019,,
,1020965-1,20.0,H117214A,1600,2,2710,02/07/2019,02/07/2019,COMMITTED,02/07/2019,,
,801044-1,2.0,H117214A,1550,2530,2701,01/14/2019,01/14/2019,COMMITTED,01/14/2019,,
,801044-1,1.0,H117214A,1550,3187,2701,06/17/2019,06/17/2019,COMMITTED,06/17/2019,UTC Schedule under lead time / change,
,801044-1,1.0,H117214A,1550,2733,2701,05/13/2019,05/13/2019,COMMITTED,05/13/2019,UTC Schedule under lead time / change,
,801044-1,1.0,H117214A,1550,2663,2701,05/13/2019,05/13/2019,COMMITTED,05/13/2019,UTC Schedule under lead time / change,
,801044-1,1.0,H117214A,1550,3444,2701,07/15/2019,07/15/2019,COMMITTED,07/15/2019,UTC Schedule under lead time / change,
,801044-1,1.0,H117214A,1550,3356,2701,06/24/2019,06/24/2019,COMMITTED,06/24/2019,UTC Schedule under lead time / change,
,801044-1,1.0,H117214A,1550,3103,2701,06/10/2019,06/10/2019,COMMITTED,06/10/2019,UTC Schedule under lead time / change,
,801044-1,1.0,H117214A,1550,2841,2701,05/24/2019,05/24/2019,COMMITTED,05/24/2019,UTC Schedule under lead time / change,
,801044-1,2.0,H117214A,1550,2535,2701,12/17/2018,12/17/2018,COMMITTED,12/17/2018,UTC Schedule under lead time / change,
,801044-1,2.0,H117214A,1550,2534,2701,12/17/2018,12/17/2018,COMMITTED,12/17/2018,UTC Schedule under lead time / change,
,801044-1,1.0,H117214A,1550,2533,2701,02/11/2019,02/11/2019,COMMITTED,02/11/2019,UTC Schedule under lead time / change,
,801044-1,1.0,H117214A,1550,2532,2701,01/28/2019,01/28/2019,COMMITTED,01/28/2019,UTC Schedule under lead time / change,
,801044-1,1.0,H117214A,1550,2531,2701,02/15/2019,02/15/2019,COMMITTED,02/15/2019,UTC Schedule under lead time / change,
,1726254,4.0,H117214A,1450,1169,2719,05/30/2019,05/30/2019,COMMITTED,05/30/2019,,
,1726254,18.0,H117214A,1450,1168,2719,05/22/2019,05/22/2019,COMMITTED,05/22/2019,,
,1726254,3.0,H117214A,1450,1167,2719,05/15/2019,05/15/2019,COMMITTED,05/15/2019,,
,1726254,6.0,H117214A,1450,1056,2719,05/02/2019,05/02/2019,COMMITTED,05/02/2019,,
,1028073-1,2.0,H117214A,1530,122,2701,04/09/2019,04/09/2019,COMMITTED,04/09/2019,,
,1028073-1,3.0,H117214A,1530,121,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1028073-1,1.0,H117214A,1530,120,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1726254,2.0,H117214A,1450,1055,2719,04/25/2019,04/25/2019,COMMITTED,04/25/2019,,
,1726254,18.0,H117214A,1450,823,2719,04/17/2019,04/17/2019,COMMITTED,04/17/2019,,
,1726254,3.0,H117214A,1450,589,2719,04/03/2019,04/03/2019,COMMITTED,04/03/2019,,
,1726254,19.0,H117214A,1450,1171,2719,06/19/2019,06/19/2019,COMMITTED,06/19/2019,,
,1726254,9.0,H117214A,1450,1170,2719,06/06/2019,06/06/2019,COMMITTED,06/06/2019,,
,1726254,3.0,H117214A,1450,705,2719,04/10/2019,04/10/2019,COMMITTED,04/10/2019,,
,548593-1,1.0,H117214A,1590,788,2702,07/19/2019,07/19/2019,COMMITTED,07/19/2019,UTC Schedule under lead time / change,
,548593-1,5.0,H117214A,1590,787,2702,07/08/2019,07/08/2019,COMMITTED,07/08/2019,UTC Schedule under lead time / change,
,1020965-1,119.0,H117214A,1510,3568,2701,03/08/2019,03/08/2019,COMMITTED,03/08/2019,UTC Schedule under lead time / change,
,1020965-1,120.0,H117214A,1510,3394,2701,02/08/2019,02/08/2019,COMMITTED,02/08/2019,UTC Schedule under lead time / change,
,1020965-1,108.0,H117214A,1510,3301,2701,01/11/2019,01/11/2019,COMMITTED,01/11/2019,UTC Schedule under lead time / change,
,548593-1,11.0,H117214A,1590,794,2702,07/19/2019,07/19/2019,COMMITTED,07/19/2019,UTC Schedule under lead time / change,
,548593-1,14.0,H117214A,1590,427,2702,05/02/2019,05/02/2019,COMMITTED,05/02/2019,UTC Schedule under lead time / change,ult pull in /Transition
,548593-1,1.0,H117214A,1590,363,2702,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,ult pull in /Transition
,548593-1,23.0,H117214A,1590,492,2702,05/16/2019,05/16/2019,COMMITTED,05/16/2019,UTC Schedule under lead time / change,ult pull in /Transition
,548593-1,2.0,H117214A,1590,491,2702,05/16/2019,05/16/2019,COMMITTED,05/16/2019,UTC Schedule under lead time / change,ult pull in /Transition
,548593-1,10.0,H117214A,1590,490,2702,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,ult pull in /Transition
,548593-1,2.0,H117214A,1590,489,2702,02/13/2019,02/13/2019,COMMITTED,02/13/2019,UTC Schedule under lead time / change,ult pull in /Transition
,548593-1,15.0,H117214A,1590,488,2702,01/25/2019,01/25/2019,COMMITTED,01/25/2019,UTC Schedule under lead time / change,ult pull in /Transition
OVERDUE,548593-1,74.0,H117214A,1590,420,2702,11/29/2018,12/15/2018,COMMITTED,12/15/2018,UTC Schedule under lead time / change,ult pull in /Transition
,548593-1,37.0,H117214A,1590,400,2702,02/26/2019,02/26/2019,COMMITTED,02/26/2019,UTC Schedule under lead time / change,ult pull in /Transition
,818366-4,1.0,H117214A,1260,2144,2701,11/18/2019,11/18/2019,COMMITTED,11/18/2019,UTC Schedule under lead time / change,
,818366-4,3.0,H117214A,1260,2143,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,UTC Schedule under lead time / change,
,818366-4,2.0,H117214A,1260,2142,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,UTC Schedule under lead time / change,
,818366-4,1.0,H117214A,1260,2141,2701,02/06/2019,02/06/2019,COMMITTED,02/06/2019,UTC Schedule under lead time / change,
,818366-4,1.0,H117214A,1260,2140,2701,02/27/2019,02/27/2019,COMMITTED,02/27/2019,UTC Schedule under lead time / change,
,818366-4,2.0,H117214A,1260,2139,2701,02/01/2019,02/01/2019,COMMITTED,02/01/2019,UTC Schedule under lead time / change,
OVERDUE,818366-4,5.0,H117214A,1260,1428,2701,08/09/2018,12/03/2018,COMMITTED,12/18/2018,Supplier Other,Machine down in EDM Wire
OVERDUE,818366-4,4.0,H117214A,1260,1324,2701,11/05/2018,12/03/2018,COMMITTED,01/02/2019,Supplier Other,Machine down in EDM Wire
,817177-1,1.0,H117214A,1240,1055,2701,06/18/2019,06/18/2019,COMMITTED,06/18/2019,,
,817177-1,3.0,H117214A,1240,845,2701,02/27/2019,02/27/2019,COMMITTED,02/27/2019,UTC Schedule under lead time / change,
,783005-102,1.0,H117214A,1270,333,2701,08/02/2019,08/02/2019,COMMITTED,08/02/2019,,
,817177-1,1.0,H117214A,1240,950,2701,04/02/2019,04/02/2019,COMMITTED,04/02/2019,UTC Schedule under lead time / change,
,817177-1,2.0,H117214A,1240,924,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,UTC Schedule under lead time / change,
LATE,817177-1,2.0,H117214A,1240,790,2701,12/17/2018,02/27/2019,COMMITTED,02/27/2019,UTC Schedule under lead time / change,PULL IN
,817176-108,4.0,H117214A,1670,5,2710,07/11/2019,07/11/2019,UNCOMMITTED,07/11/2019,,
,817176-108,4.0,H117214A,1670,4,2710,07/04/2019,07/04/2019,COMMITTED,07/04/2019,,
,817176-108,8.0,H117214A,1670,3,2710,07/01/2019,07/01/2019,COMMITTED,07/01/2019,,
,1006674-1,68.0,H117214A,1320,731,2702,03/12/2019,03/12/2019,COMMITTED,03/12/2019,UTC Schedule under lead time / change,
,813771-2,2.0,H117214A,1300,892,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,UTC Schedule under lead time / change,
,823841-1,20.0,H117214A,860,5373,2701,05/30/2019,05/30/2019,COMMITTED,05/30/2019,,
,817176-108,4.0,H117214A,1670,1,2710,04/03/2019,04/03/2019,COMMITTED,04/03/2019,,
,817177-1,1.0,H117214A,1240,984,2701,04/03/2019,04/03/2019,COMMITTED,04/03/2019,UTC Schedule under lead time / change,
,817176-108,5.0,H117214A,1670,2,2710,04/29/2019,04/29/2019,COMMITTED,04/29/2019,,
,817177-1,1.0,H117214A,1240,1049,2701,05/22/2019,05/22/2019,COMMITTED,05/22/2019,,
,817177-1,2.0,H117214A,1240,1021,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,UTC Schedule under lead time / change,
,1028073-1,2.0,H117214A,1530,75,2701,01/08/2019,01/08/2019,COMMITTED,01/08/2019,UTC Schedule under lead time / change,
,1726254,17.0,H117214A,1450,47,2719,03/22/2019,03/22/2019,COMMITTED,03/22/2019,,
,1726254,2.0,H117214A,1450,46,2719,03/22/2019,03/22/2019,COMMITTED,03/22/2019,,
,1726254,1.0,H117214A,1450,45,2719,03/21/2019,03/21/2019,COMMITTED,03/21/2019,,
,1726254,1.0,H117214A,1450,44,2719,03/21/2019,03/21/2019,COMMITTED,03/21/2019,,
,1726254,1.0,H117214A,1450,43,2719,03/21/2019,03/21/2019,COMMITTED,03/21/2019,,
,1726254,3.0,H117214A,1450,42,2719,03/14/2019,03/14/2019,COMMITTED,03/14/2019,,
,1028073-1,1.0,H117214A,1530,119,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1028073-1,1.0,H117214A,1530,118,2701,02/18/2019,02/18/2019,COMMITTED,02/18/2019,,
,1028073-1,1.0,H117214A,1530,117,2701,02/12/2019,02/12/2019,COMMITTED,02/12/2019,,
,1028073-1,1.0,H117214A,1530,116,2701,02/05/2019,02/05/2019,COMMITTED,02/05/2019,,
,818366-4,1.0,H117214A,1260,2297,2701,12/04/2019,12/04/2019,COMMITTED,12/04/2019,UTC Schedule under lead time / change,
LATE,818366-4,3.0,H117214A,1260,2296,2701,07/10/2019,07/10/2019,COMMITTED,09/27/2019,UTC Schedule under lead time / change,
,818366-4,1.0,H117214A,1260,1990,2701,02/01/2019,02/01/2019,COMMITTED,02/01/2019,UTC Schedule under lead time / change,
,1726254,1.0,H117214A,1450,34,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,1.0,H117214A,1450,31,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,1.0,H117214A,1450,30,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,4.0,H117214A,1450,29,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,1.0,H117214A,1450,28,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,1.0,H117214A,1450,24,2719,02/07/2019,02/07/2019,COMMITTED,02/07/2019,,
,1726254,12.0,H117214A,1450,23,2719,01/24/2019,01/24/2019,COMMITTED,01/24/2019,,
,1726254,1.0,H117214A,1450,22,2719,01/24/2019,01/24/2019,COMMITTED,01/24/2019,,
,1726254,3.0,H117214A,1450,21,2719,01/24/2019,01/24/2019,COMMITTED,01/24/2019,,
,1726254,1.0,H117214A,1450,20,2719,01/24/2019,01/24/2019,COMMITTED,01/24/2019,,
,1726254,3.0,H117214A,1450,19,2719,01/24/2019,01/24/2019,COMMITTED,01/24/2019,,
,1726254,3.0,H117214A,1450,18,2719,01/24/2019,01/24/2019,COMMITTED,01/24/2019,,
,1726254,3.0,H117214A,1450,17,2719,01/17/2019,01/17/2019,COMMITTED,01/17/2019,,
OVERDUE,1726254,18.0,H117214A,1450,16,2719,12/14/2018,12/14/2018,COMMITTED,12/14/2018,,
OVERDUE,1726254,1.0,H117214A,1450,15,2719,12/14/2018,12/14/2018,COMMITTED,12/14/2018,,
OVERDUE,1726254,3.0,H117214A,1450,11,2719,12/04/2018,12/04/2018,COMMITTED,12/14/2018,Supplier Other,waiting on screen material  eta 12/7/18
OVERDUE,1726254,18.0,H117214A,1450,10,2719,11/21/2018,12/14/2018,COMMITTED,12/14/2018,Supplier Other,waiting on screen material  eta 12/7/18
OVERDUE,1726254,3.0,H117214A,1450,9,2719,11/21/2018,12/14/2018,COMMITTED,12/14/2018,Supplier Other,waiting on screen material  eta 12/7/18
OVERDUE,1726254,24.0,H117214A,1450,8,2719,10/24/2018,12/03/2018,COMMITTED,12/14/2018,Supplier Other,waiting on screen material  eta 12/7/18
OVERDUE,1726254,3.0,H117214A,1450,7,2719,10/24/2018,12/03/2018,COMMITTED,12/14/2018,Supplier Other,waiting on screen material  eta 12/7/18
,818366-4,1.0,H117214A,1260,2298,2701,12/13/2019,12/13/2019,COMMITTED,12/13/2019,UTC Schedule under lead time / change,
,1726254,1.0,H117214A,1450,41,2719,03/07/2019,03/07/2019,COMMITTED,03/07/2019,,
,1726254,1.0,H117214A,1450,40,2719,03/07/2019,03/07/2019,COMMITTED,03/07/2019,,
,1726254,1.0,H117214A,1450,39,2719,03/07/2019,03/07/2019,COMMITTED,03/07/2019,,
,1726254,4.0,H117214A,1450,38,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,1.0,H117214A,1450,37,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,1.0,H117214A,1450,36,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,3.0,H117214A,1450,35,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,1.0,H117214A,1450,33,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,4.0,H117214A,1450,32,2719,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,1726254,1.0,H117214A,1450,27,2719,02/14/2019,02/14/2019,COMMITTED,02/14/2019,,
,1726254,3.0,H117214A,1450,26,2719,02/14/2019,02/14/2019,COMMITTED,02/14/2019,,
,1726254,3.0,H117214A,1450,25,2719,02/07/2019,02/07/2019,COMMITTED,02/07/2019,,
OVERDUE,1726254,3.0,H117214A,1450,14,2719,12/14/2018,12/14/2018,COMMITTED,12/14/2018,,
OVERDUE,1726254,3.0,H117214A,1450,13,2719,12/14/2018,12/14/2018,COMMITTED,12/14/2018,,
OVERDUE,1726254,6.0,H117214A,1450,12,2719,12/11/2018,12/11/2018,COMMITTED,12/14/2018,Supplier Other,waiting on screen material  eta 12/7/18
,1020396-1,18.0,H117214A,1440,2678,2701,03/27/2019,03/27/2019,COMMITTED,03/27/2019,UTC Schedule under lead time / change,
,1020396-1,10.0,H117214A,1440,2389,2701,02/27/2019,02/27/2019,COMMITTED,02/27/2019,UTC Schedule under lead time / change,
,1020396-1,11.0,H117214A,1440,2872,2701,04/16/2019,04/16/2019,COMMITTED,04/16/2019,,
,1020396-1,10.0,H117214A,1440,2255,2701,01/16/2019,01/16/2019,COMMITTED,01/16/2019,UTC Schedule under lead time / change,
,1027043-1,3.0,H117214A,1370,1541,2701,06/20/2019,06/20/2019,UNCOMMITTED,06/20/2019,,
,1027043-1,2.0,H117214A,1370,1540,2701,06/14/2019,06/14/2019,COMMITTED,06/14/2019,,
,1020396-1,10.0,H117214A,1440,2256,2701,01/30/2019,01/30/2019,COMMITTED,01/30/2019,UTC Schedule under lead time / change,
,1020396-1,6.0,H117214A,1440,2908,2701,05/01/2019,05/01/2019,COMMITTED,05/01/2019,,
,1020396-1,10.0,H117214A,1440,2502,2701,03/13/2019,03/13/2019,COMMITTED,03/13/2019,UTC Schedule under lead time / change,
,1020396-1,10.0,H117214A,1440,2257,2701,02/13/2019,02/13/2019,COMMITTED,02/13/2019,UTC Schedule under lead time / change,
,1006685-1,1.0,H117214A,1390,698,2701,04/02/2019,04/02/2019,COMMITTED,04/02/2019,,
,1028806-1,2.0,H117214A,1400,204,2701,04/09/2019,04/09/2019,COMMITTED,04/09/2019,,
,1028806-1,1.0,H117214A,1400,127,2701,02/05/2019,02/05/2019,COMMITTED,02/05/2019,UTC Schedule under lead time / change,
,1028806-1,1.0,H117214A,1400,248,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,1028806-1,1.0,H117214A,1400,247,2701,01/08/2019,01/08/2019,COMMITTED,01/08/2019,,
,1020396-1,12.0,H117214A,1440,2965,2701,06/05/2019,06/05/2019,COMMITTED,06/05/2019,,
,1020396-1,21.0,H117214A,1440,2964,2701,05/15/2019,05/15/2019,COMMITTED,05/15/2019,,
,1006685-1,2.0,H117214A,1390,611,2701,02/06/2019,02/06/2019,COMMITTED,02/06/2019,UTC Schedule under lead time / change,
,1006685-1,1.0,H117214A,1390,780,2701,06/18/2019,06/18/2019,COMMITTED,06/18/2019,,
,1006685-1,3.0,H117214A,1390,647,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,,
OVERDUE,790285-2,3.0,H117214A,1350,128,2700,11/14/2018,11/14/2018,COMMITTED,12/18/2018,Supplier Other,Outside Process delays
,1027947-1,2.0,H117214A,1360,226,2701,04/09/2019,04/09/2019,COMMITTED,04/09/2019,,
,1027947-1,3.0,H117214A,1360,225,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1027947-1,1.0,H117214A,1360,224,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1027947-1,1.0,H117214A,1360,223,2701,02/19/2019,02/19/2019,COMMITTED,02/19/2019,UTC Schedule under lead time / change,
,1027947-1,1.0,H117214A,1360,222,2701,02/18/2019,02/18/2019,COMMITTED,02/18/2019,,
,1027947-1,1.0,H117214A,1360,221,2701,02/12/2019,02/12/2019,COMMITTED,02/12/2019,,
,1027947-1,1.0,H117214A,1360,220,2701,02/05/2019,02/05/2019,COMMITTED,02/05/2019,,
,1020965-1,174.0,H117214A,1510,3826,2701,04/11/2019,04/11/2019,COMMITTED,04/11/2019,UTC Schedule under lead time / change,
,1027947-1,2.0,H117214A,1360,179,2701,01/08/2019,01/08/2019,COMMITTED,01/08/2019,UTC Schedule under lead time / change,
,790285-2,10.0,H117214A,1350,212,2700,11/21/2019,11/21/2019,COMMITTED,11/21/2019,UTC Schedule under lead time / change,
,790285-2,10.0,H117214A,1350,211,2700,11/13/2019,11/13/2019,COMMITTED,11/13/2019,,
,790285-2,10.0,H117214A,1350,210,2700,10/11/2019,10/11/2019,COMMITTED,10/11/2019,,
,790285-2,10.0,H117214A,1350,209,2700,09/13/2019,09/13/2019,COMMITTED,09/13/2019,,
,790285-2,10.0,H117214A,1350,208,2700,06/07/2019,06/07/2019,COMMITTED,06/07/2019,UTC Schedule under lead time / change,
LATE,790285-2,7.0,H117214A,1350,187,2700,12/19/2018,03/08/2019,COMMITTED,03/08/2019,UTC Schedule under lead time / change,
OVERDUE,790285-2,10.0,H117214A,1350,173,2700,11/14/2018,12/18/2018,COMMITTED,12/18/2018,Supplier Other,Outside Process delays
,817177-1,1.0,H117214A,1640,1,2710,03/14/2019,03/14/2019,COMMITTED,03/14/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,750,2701,03/26/2019,03/26/2019,COMMITTED,03/26/2019,UTC Schedule under lead time / change,
,1027043-1,1.0,H117214A,1370,749,2701,04/09/2019,04/09/2019,COMMITTED,04/09/2019,UTC Schedule under lead time / change,
,1027043-1,1.0,H117214A,1370,722,2701,04/08/2019,04/08/2019,COMMITTED,04/08/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,721,2701,03/15/2019,03/15/2019,COMMITTED,03/15/2019,UTC Schedule under lead time / change,
,1027043-1,1.0,H117214A,1370,642,2701,03/08/2019,03/08/2019,COMMITTED,03/08/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,641,2701,03/08/2019,03/08/2019,COMMITTED,03/08/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,640,2701,02/22/2019,02/22/2019,COMMITTED,02/22/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,639,2701,02/14/2019,02/14/2019,COMMITTED,02/14/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,638,2701,02/12/2019,02/12/2019,COMMITTED,02/12/2019,UTC Schedule under lead time / change,
,1027043-1,1.0,H117214A,1370,637,2701,02/08/2019,02/08/2019,COMMITTED,02/08/2019,UTC Schedule under lead time / change,
,1027043-1,3.0,H117214A,1370,636,2701,02/05/2019,02/05/2019,COMMITTED,02/05/2019,UTC Schedule under lead time / change,
,1027043-1,3.0,H117214A,1370,635,2701,02/01/2019,02/01/2019,COMMITTED,02/01/2019,UTC Schedule under lead time / change,
,1027043-1,6.0,H117214A,1370,169,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,1027043-1,1.0,H117214A,1370,751,2701,04/09/2019,04/09/2019,COMMITTED,04/09/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,1406,2701,05/31/2019,05/31/2019,COMMITTED,05/31/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,1342,2701,05/23/2019,05/23/2019,COMMITTED,05/23/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,1274,2701,05/16/2019,05/16/2019,COMMITTED,05/16/2019,UTC Schedule under lead time / change,
,1027043-1,2.0,H117214A,1370,1273,2701,05/10/2019,05/10/2019,COMMITTED,05/10/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,1209,2701,05/03/2019,05/03/2019,COMMITTED,05/03/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,1145,2701,04/26/2019,04/26/2019,COMMITTED,04/26/2019,UTC Schedule under lead time / change,
,1027043-1,1.0,H117214A,1370,1144,2701,04/26/2019,04/26/2019,COMMITTED,04/26/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,1078,2701,04/19/2019,04/19/2019,COMMITTED,04/19/2019,UTC Schedule under lead time / change,
,1027043-1,2.0,H117214A,1370,1007,2701,04/11/2019,04/11/2019,COMMITTED,04/11/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,753,2701,03/01/2019,03/01/2019,COMMITTED,03/01/2019,UTC Schedule under lead time / change,
,1027043-1,4.0,H117214A,1370,752,2701,03/22/2019,03/22/2019,COMMITTED,03/22/2019,UTC Schedule under lead time / change,
,1013071-1,2.0,H117214A,100,3723,2701,08/27/2019,08/27/2019,COMMITTED,08/27/2019,UTC Schedule under lead time / change,
,1013071-1,1.0,H117214A,100,3724,2701,08/20/2019,08/20/2019,COMMITTED,08/20/2019,UTC Schedule under lead time / change,
,1013060-1,2.0,H117214A,90,3134,2701,06/25/2019,06/25/2019,COMMITTED,06/25/2019,UTC Schedule under lead time / change,
,1013071-1,1.0,H117214A,100,2064,2701,01/23/2019,01/23/2019,COMMITTED,01/23/2019,,
,1013071-1,1.0,H117214A,100,3002,2701,01/30/2019,01/30/2019,COMMITTED,01/30/2019,,
,1013071-1,1.0,H117214A,100,3009,2701,05/01/2019,05/01/2019,COMMITTED,05/01/2019,UTC Schedule under lead time / change,
,1013071-1,1.0,H117214A,100,3010,2701,05/14/2019,05/14/2019,COMMITTED,05/14/2019,UTC Schedule under lead time / change,
,1013071-1,1.0,H117214A,100,3011,2701,05/14/2019,05/14/2019,COMMITTED,05/14/2019,UTC Schedule under lead time / change,
,1013071-1,1.0,H117214A,100,3012,2701,06/05/2019,06/05/2019,COMMITTED,06/05/2019,UTC Schedule under lead time / change,
,1013071-1,1.0,H117214A,100,3013,2701,05/21/2019,05/21/2019,COMMITTED,05/21/2019,UTC Schedule under lead time / change,
,1013071-1,2.0,H117214A,100,3294,2701,06/18/2019,06/18/2019,COMMITTED,06/18/2019,UTC Schedule under lead time / change,
,1012708-1,19.0,H117214A,80,4843,2701,05/08/2019,05/08/2019,COMMITTED,05/08/2019,,
,1012708-1,11.0,H117214A,80,4844,2701,05/29/2019,05/29/2019,COMMITTED,05/29/2019,,
,1012708-1,18.0,H117214A,80,4845,2701,06/12/2019,06/12/2019,COMMITTED,06/12/2019,,
,1014206-1,3.0,H117214A,110,4390,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
OVERDUE,1012708-1,10.0,H117214A,80,4286,2701,12/05/2018,12/05/2018,COMMITTED,12/17/2018,Supplier Other,delays at outside supplier
,1012708-1,6.0,H117214A,80,4287,2701,12/17/2018,12/17/2018,COMMITTED,12/17/2018,,
,1012708-1,8.0,H117214A,80,4288,2701,01/09/2019,01/09/2019,COMMITTED,01/09/2019,,
,1012708-1,8.0,H117214A,80,4289,2701,01/23/2019,01/23/2019,COMMITTED,01/23/2019,,
,1012708-1,8.0,H117214A,80,4290,2701,02/06/2019,02/06/2019,COMMITTED,02/06/2019,,
,1012708-1,12.0,H117214A,80,4586,2701,03/20/2019,03/20/2019,COMMITTED,03/20/2019,,
,1012708-1,17.0,H117214A,80,4660,2701,04/03/2019,04/03/2019,COMMITTED,04/03/2019,,
,1013060-1,3.0,H117214A,90,1514,2701,02/06/2019,02/06/2019,COMMITTED,02/06/2019,UTC Schedule under lead time / change,
,1013060-1,1.0,H117214A,90,2496,2701,05/01/2019,05/01/2019,COMMITTED,05/01/2019,UTC Schedule under lead time / change,
